Úroveň 1,Úroveň 2,Úroveň 3,Název (ČJ),Vysvětlení (ČJ),Příklady (ČJ),Term (EN),Explanation (EN),,,,,,,,,,
,TR?,,Rostlina,transformující objekt záření pomocí fotosyntézy,,Organic plant,transforming object of radiation by photosynthesis,,,,,,,,,,Rostlina
,,TRA,Strom,rostlina s dřevitým hlavním kmenem a která dosahuje většinou výšky minimálně 5m,"jehličnatý strom, listnatý strom, ovocný strom",Tree,organic plant with a single woody stem,,,,,,,,,,strom
,,TRB,Keř,rostlina u které se dřevitý kmen u země dělí na několik stejně silných kmenů,"jehličnatý keř, ovocný keř, sazenice živého plotu, listnatý keř, okrasný keř",Shrub,organic plant with several woody stems,,,,,,,,,,keř
,,TRC,Popínavá rostlina,"rostlina s dlouhými často měkkými šlahouny, které se šplhají vzhůru za světlem","popínavá rostlina, plazivá rostlina, liána",Climber,organic plant with long shoots with climbing organs,,,,,,,,,,popínavá rostlina
,,TRD,Bylina,rostlina která nemá zdřevnatělou část nebo i má jen částečně,"letnička, travina, cibulovina, hlíznatá rostlina, trvalka",Herb,organic plant that is not woody or is insignificantly woody,,,,,,,,,,bylina
U??,,,Objekt pro držení,Objekt pro lokalizaci jiných objektů,,Holding object,object for localising other objects,,,,,,,,,,Objekt pro držení
,UA?,,Objekt pro umístění,objekt pro držení fixací na přesné pozici,,Positioning object,holding object by fixing at a defined position,,,,,,,,,,Objekt pro umístění
,,UAA,Osvětlovací zařízení,objekt pro umístění zdroje světla,"armatura, lampa, stropní svítidlo, podlahové osvětlení, bodové osvětlení, parkové osvětlení, stolní lampa, osvětlení směrových sloupků",Light fixture,positioning object for conductor,,,,,,,,,,osvětlovací zařízení
,,UAB,Průchodky,objekt pro umístění kabelů,"kabelová průchodka, hrdlo těsnění, průchodka pro potrubí",Cable gland,positioning object for cable,,,,,,,,,,Průchodky
,,UAC,Izolátor,objekt pro umístění vodičů,izolátor,Isolator,positioning object for light source,,,,,,,,,,izolátor
,,UAD,Bočnice schodiště,objekt pro umístění schodů,bočnice schodiště,Stair stringer,positioning object for tread,,,,,,,,,,bočnice schodiště
,,UAE,Uchycení pláště,objekt pro umístění krycího objektu,"latě, hřeb, hřebenová lať, podomítková armovací mřížka, opěrné latě, kramle, profil podhledového stropu ",Batten,positioning object for cover,,,,,,,,,,uchycení pláště
,,UAF,Opora rostlin,objekt pro umístění rostlin,"pergola, treláž, opora pro stromky",Stake,positioning object for plant,,,,,,,,,,opora rostlin
,,UAG,Rozchodnice,objekt pro umístění vzdáleností mezi kolejnicemi,rozchodnice,Rail gauge,positioning object for rail spacing,,,,,,,,,,rozchodnice
,,UAH ,Svorka,objekt pro umístění nářadí nebo díla,svorka,Clamp,positioning object for tool or work piece,,,,,,,,,,svorka
,,UAJ,Stojan na kola,objekt pro umístění vozidla,stojan na kola,Vehicle stand,positioning object for vehicle,,,,,,,,,,stojan na kola
,UB?,,Nosné předměty,objekt pro držení nebo oporu,,Carrying object,holding object by carrying,,,,,,,,,,Nosné předměty
,,UBA,Konzola,nosný předmět mezi diskrétními pozicemi,"elektroinstalační podlahový kanál, kabelový žlab, nástěnná lišta, spojovací deska",Cable tray,carrying object between discrete positions,,,,,,,,,,konzola
,,UBB,Závěs,nosný předmět v diskrétním bodu pomocí vertikální tažné síly,"mostní lano, nosné lano, závěs na ručníky, háček, řetěz, závěsné lano, držák na okapový žlab",Hanger,carrying object at a discrete position by vertical pulling,,,,,,,,,,závěs
,,UBC,Schod,nosný předmět v diskrétním bodu pomocí schodů,schodnice,Tread,carrying object at a discrete position by steps,,,,,,,,,,schod
,,UBD,Sloup,nosný předmět v diskrétním bodu pomocí vertikální tlakové síly,"sloup pouličního osvětlení, stožár, sloup elektrického vedení, pylon, stativ, schodišťové vřeteno",Mast,carrying object at a discrete position by vertical pushing,,,,,,,,,,sloup
,,UBE,Stůl,nosný předmět na jisté úrovni pomocí zdvihu,"pracovní stůl, operační stůl, recepce, rýsovací prkno, pult",Table,carrying object at a discrete plane by pushing,,,,,,,,,,stůl
,,UBF,Portál,nosný předmět mezi diskrétními pozicemi na určené úrovni,"portál, stožár trolejového vedení",Portal,carrying object between discrete positions at a defined level ,,,,,,,,,,portál
,UC?,,Obklopující objekt,objekt pro držení pomocí obklopení,,Enclosing object,holding object by enclosing,,,,,,,,,,Obklopující objekt
,,UCA,Přístrojové schránky,obklopující objekt aparátů,"přípojná skříň, přístrojová skříňka, instalační skříň, revizní skříň, rozvaděč, datová skříňka",Cubicle,enclosing object for devices,,,,,,,,,,přístrojové schránky
,,UCB,Půda pro rostliny,obklopující objekt pro kořeny rostlin,půda pro rostliny,Plant soil,enclosing object for plant roots,,,,,,,,,,půda pro rostliny
,,UCC,Kryty ventilačních zařízení,obklopující objekt pro bodovou ventilaci,"odvěrávací kryty, kuchyňská digestoř, laratorní skříňová digestoř",Cooker hood,enclosing object for spot ventilation,,,,,,,,,,kryty ventilačních zařízení
,UL?,,Konstrukční objekt,"objekt pro držení, které formuje strukturální oporu",,Structural supporting object,holding object by forming a structural support,,,,,,,,,,Konstrukční objekt
,,ULA,Nosná vrstva,konstrukční objekt v podobě agregované vrstvy materiálu,"lože pro vedení, výsadbové lože, štěrkové lože (železnice)",Base course,structural supporting object in form of an aggregate material layer  ,,,,,,,,,,nosná vrstva
,,ULB,Konzola,"konstrukční objekt ve vyčnívající podobě, která tvoří oporu konstrukci nad ní",mostní konzola,Console,structural supporting object in form of a projection supporting an overlying structure,,,,,,,,,,konzola
,,ULC,Základy,"konstrukční objekt v zakřivené nebo rovné lineární podobě, který přenáší tlaky na okolní médium","základ, podstavec, piloty",Pile,structural supporting object in a curved or straight linear form transferring compressing forces to surrounding media,,,,,,,,,,základy
,,ULD,Sloup,"konstrukční objekt v zakřvené nebo rovné lineární podobě, který přenáší tlaky na další konstrukční objekty","sloup, pilíř, opěrná noha",Column,structural supporting object in a curved or straight linear form transferring compressing forces to other structural objects ,,,,,,,,,,sloup
,,ULE,Trám,"konstrukční objekt v rovné lineární podobě, který odolá ohnutí","stropní nosník, základový trám, pražec, traverza",Beam,structural supporting object in a straight linear form withstanding bending moments,,,,,,,,,,trám
,,ULF,Táhlo,"konstrukční objekt v rovné lineární podobě, který odolá tahové síle","nosné lano, upínací výztuha",Tension brace,structural supporting object in a straight linear form withstanding tensile forces ,,,,,,,,,,táhlo
,,ULG,Zdicí prvky,konstrukční objekt v podobě bloku,"cihla, stěnový panel, pórobetonová tvárnice",Block,structural supporting object in form of a block ,,,,,,,,,,zdicí prvky
,,ULH,Nosný oblouk,"konstrukční objekt v zakřivené linieární podobě, který odolá ohnutí",nosný oblouk,Arch,structural supporting object in a curved linear form withstanding bending moments ,,,,,,,,,,nosný oblouk
,,ULJ,Nosná zeď,"konstrukční objekty v rovné nebo zakřivené ploše, který odolá tlaku a ohnutí","nosná zeď, sklepní zaklenutí, uložení mostních ložisek",Abutment,structural supporting object in a plane or curved surface form withstanding compression forces and bending moment,,,,,,,,,,nosná zeď
,,ULK,Nosná deska,"konstrukční objekt v horizontální rovné ploše, který odolá ohnutí","balkonová deska, mostní deska, rozdělovací deska, základová deska",Slab plate,structural supporting object in laying a plane surface form withstanding bending moments,,,,,,,,,,nosná deska
,,ULL,Opěrná zeď,"konstrukční objekt ve svislé poloze nebo zakřivené podobě, který odolá ohnutí","opěrná zeď, gabion, štětovnice, pažení",Retaining wall plate,"structural supporting object in a standing plane or curved surface form withstanding bending moments
",,,,,,,,,,opěrná zeď
,,ULM,Jádro zdi,"konstrukční objekt v ploše nebo zakřivené podobě, který odolá tlaku","základová stěna, zdivo",Wall plate,structural supporting object in a plane or curved surface form withstanding compression forces,,,,,,,,,,jádro zdi
,,ULN,Plášť,"konstrukční objekt v ploše nebo zakřivené podobě, který odolá tažným silám",karoserie,Shell,structural supporting object a plane or curved surface form withstanding tensile forces,,,,,,,,,,plášť
,,ULP,Klenba,"konstrukční objekt v zakřivené podobě, který odolá ohnutí","kupole, potrubní most",Continuous arch,structural supporting object in a curved surface form withstanding bending moments ,,,,,,,,,,klenba
,,ULQ,Opěrná deska,"konstrukční objekt v ploše, který rozkládá váhu ve spojích","strojní fundament, tlaková deska, ložiskový práh",Bearing plate,structural supporting object a flat surface form distributing loads in joints ,,,,,,,,,,opěrná deska
,,ULR,Nosné lano,"konstrukční objekt v zalomené linii, který odolá tažným silám",nosné lano,Catenary,structural supporting object in a curved linear form withstanding tensile forces,,,,,,,,,,nosné lano
,UM?,,Objekt zesílení,objekt pro držení pomocí zesílení,,Reinforcing object,holding object by reinforcement,,,,,,,,,,Objekt zesílení
,,UMA,Armovací tyče,objekt zesílení v podobě vsazené tyče,"armovací tyč, armovací železo, kotvící šroub, šrouby do země, vyztužovací půdní hřeby, předpjatá výztuž",Reinforcing rod,reinforcing object as an embedded rod,,,,,,,,,,armovací tyče
,,UMB,Armovací sítě,objekt zesílení v podobě vsazené sítě nebo plátna,"geosíť, armovací tkanina, síť",Reinforcing mesh,reinforcing object as an embedded mesh or fabric,,,,,,,,,,armovací sítě
,,UMC,Zesilující vrstvy,objekt zesílení v podobě vrstvy hmoty,"spodní asfaltová vrstva, roznášecí vrstva",Reinforcing mass layer,reinforcing object as a mass layer,,,,,,,,,,zesilující vrstvy
,,UMD,Injektovaná hmota,objekt zesílení v podobě vsazeného materiálu,"injektáž, povrchová stabilizace, vápenocementová pilota, kamená pilota, injektáž penetrace",Reinforcing matter,reinforcing object as an embedded matter,,,,,,,,,,injektovaná hmota
,,UME,Krycí plechy,objekt zesílení v podobě krycího plechu,krycí plech,Security strike plate,reinforcing object as a lock latch,,,,,,,,,,krycí plechy
,,UMF,Přechodové klíny,objekt zesílení v podobě sanace podloží,přechodový klín,Splice,reinforcing object as an intermediate filling,,,,,,,,,,přechodové klíny
,,UMG,Vertikální drenáž,objekt zesílení v podobě vertikální drenážní vrstvy,vertikální drenáž,Soil vertical drain,reinforcing object by vertical draining,,,,,,,,,,vertikální drenáž
,,UMH,Nástřik betonu,objekt zesílení v podobě nástřiku betonu,nástřik betonu,Concrete spurting,reinforcing object by concrete spurting,,,,,,,,,,nástřik betonu
,,UMJ,Betonové těsnění,objekt zesílení v podobě betonového těsnění,betonové těsnění,Concrete lining,reinforcing object by concrete lining,,,,,,,,,,betonové těsnění
,,UMK,Výztuha,objekt zesílení v podobě výztuhy,"opěrný systém, převázka pažení",Stiffener,reinforcing object by stiffener,,,,,,,,,,výztuha
,,UML,Diagonální vazba,objekt zesílení v podobě siagonální vazby,"příčný nosník, zavětrovací pás",Diagonal bonding,reinforcing object by diagonal bonding,,,,,,,,,,diagonální vazba
,,UMM,Stabilizační kabel,objekt zesílení v podobě kabeláže,"kabel, kotevní lano",Stabilizing cable,reinforcing object as cables,,,,,,,,,,stabilizační kabel
,,UMN,Vodorovná lišta,objekt zesílení v podobě horizontálního spojení,příčka dřevostavby,Horizontal rail,reinforcing object as a horizontal rail,,,,,,,,,,vodorovná lišta
,,UMP,Tlakový val,"objekt zesílení, který svou protiváhou udržuje zvýšenou stabilitu půdy",tlakový val,Earth pressure embankment,reinforcing object which by its counterweight stabilizes soil,,,,,,,,,,tlakový val
,UN?,,Rámující objekt,objekt pro držení pomocí orámování,,Framing object,holding object by framing other objects,,,,,,,,,,Rámující objekt
,,UNA,Pevný rám,rámující objekt s pevným rámem,"dveřní zárubeň, okenní rám, obruba, okenní středová příčka",Fixed frame,framing object with a fixed frame,,,,,,,,,,pevný rám
,,UNB,Práh,rámující objekt v nejnižší části dveřního otvoru,práh,Threshold,framing object with the lowest part of gate abutting,,,,,,,,,,práh
,,UNC,Pohyblivý rám,rámující objekt s pohyblivým rámem,okenní křídlo,Movable frame,framing object with a moveable frame,,,,,,,,,,pohyblivý rám
,,UND,Příčka,"rámující objekt, který dělí jiný objekt",okenní kříž,Glazing bar frame,framing object dividing a sash or door,,,,,,,,,,příčka
,UP?,,Spojovací objekt,objekt pro držení pomocí nestatického spoje,,Jointing object,holding object by non-static jointing,,,,,,,,,,Spojovací objekt
,,UPA,Ložisko,spojovací objekt polocí ložiska,"kuličkové ložisko, nápravové ložisko, stavební ložisko, válečkové ložisko, kluzné ložisko",Bearing,jointing object by bearing,,,,,,,,,,ložisko
,,UPB,Pohyblivý spoj,Spojovací objekt pohyblivým mechanickým spojem,"pant, dilatační zařízení, pohyblivá spára, spojovací destička, kulový kloub",Hinge,jointing object by mechanical joint,,,,,,,,,,pant
,,UPC,Chemický spoj,Spojovací objekt chemickou vazbou,"stavební silikon, cementový tmel, spárovací pěna, spárovací hmota",Chemical joint,jointing object by chemical bonding,,,,,,,,,,chemický spoj
,UQ?,,Upevňovací objekt,objekt pro držení pomocí statického spoje,,Fastening object,holding object by static jointing,,,,,,,,,,Upevňovací objekt
,,UQA,Pevné upevnění,upevňovací objekt permanentními pevnými mechanickými prostředky,"šroub, spojovací kolík, nýt, hřebík, slepý nýt",Fixed fastening,fastening object by rigid and permanent mechanical means,,,,,,,,,,pevné upevnění
,,UQB,Odstranitelné upevnění,upevňovací objekt pevnými a vratnými mechanickými prostředky,"kramle, nosná kotva, montážní lišta, roznášecí podložka, matka",Removable fastening,fastening object by rigid and reversible mechanically means,,,,,,,,,,odstranitelné upevnění
,,UQC,Chemická vazba,upevňovací objekt chemickou vazbou,"cementový tmel, spárovací pěna, chemická kotva, lepený spoj, malta, svařovaný spoj, pájený spoj",Chemical bond,fastening object by chemical bonding,,,,,,,,,,chemická vazba
,UT?,,Nivelační objekt,objekt pro držení pomocí nivelace,,Levelling object,holding object for levelling,,,,,,,,,,Nivelační objekt
,,UTA,Výplň,"nivelační objekt, který dává ploše určitý profil pomocí doplnění materiálu","výplň, násep, lehčená výplň, zásyp, tmel",Filling,levelling object providing a defined profiled surface of plane by adding material,,,,,,,,,,výplň
,,UTB,Výkopový materiál,"nivelační objekt, který dává ploše určitý profil pomocí odstranění materiálu","výkop v zemině, výkop ve skále",Excavation,levelling object providing a defined profiled surface of plane by removing material,,,,,,,,,,výkopový materiál
,UU?,,Stávající terén,objekt pro držení pomocí stávajícího terénu,,Existing ground,holding object being existing ground,,,,,,,,,,Stávající terén
,,UUA,Skála,stávající terén tvořen skálou,skála,Rock,existing ground of rock,,,,,,,,,,Skála
,,UUB,Pohyblivá zemina,stávající terén tvořen pohyblivou zeminou,"štěrk, písek",Friction soil,existing ground of friction soil,,,,,,,,,,pohyblivá zemina
,,UUC,Soudržná zemina,stávající terén tvořen soudržnou zeminou,jíl,Cohesive soil,existing ground of cohesive soil,,,,,,,,,,soudržná zemina
,,UUD,Organická zemina,stávající terén tvořen organickou zeminou,rašelina,Organic soil,existing ground of organic soil,,,,,,,,,,organická zemina
,,UUE,Plnící materiál,stávající terén tvořen plnícím materiálem,plnící materiál,Filled material,existing ground of filled material,,,,,,,,,,plnící materiál
W??,,,Vodicí objekt,objekt určený k vedení z jednoho místa na druhé,,Guiding object,object for leading from one place to another,,,,,,,,,,Vodicí objekt
,WB?,,Objekt pro vedení vysokého napětí,vodící objekt pro vysoké napětí,,High voltage electric energy guiding object,guiding object of high voltage electric energy,,,,,,,,,,Objekt pro vedení vysokého napětí
,,WBA,Sběrnice pro vysoké napětí,objekt pro vedení vysokého napětí ve sběrnici,"napájecí kolejnice, závěs trolejového vedení, kabelový žlab",High voltage busbar,high voltage electric energy guiding object by a busbar,,,,,,,,,,sběrnice pro vysoké napětí
,,WBB,Kabel vysokého napětí,objekt pro vedení vysokého napětí izolovaným vedením,"elektrický kabel, elektrické vedení",High voltage cable,high voltage electric energy guiding object by a cable,,,,,,,,,,Kabel vysokého napětí
,,WBC,Otevřené vedení vysokého napětí,objekt pro vedení vysokého napětí neizolovaným vedením,zesilovací vedení,High voltage wire,high voltage electric energy guiding object by a wire,,,,,,,,,,otevřené vedení vysokého napětí
,,WBD,Průchodka pro vysoké napětí,"objekt pro vedení vysokého napětí přes uzavřený prostor, zeď nebo bariéru",průchodka pro vysoké napětí,High voltage bushing,"high voltage electric energy guiding object through an enclosure, wall or barrier",,,,,,,,,,průchodka pro vysoké napětí
,WD?,,Objekt pro vedení nízkého napětí,vodící objekt nízkého napětí,,Low voltage electric energy guiding object,guiding object of low voltage electric energy,,,,,,,,,,Objekt pro vedení nízkého napětí
,,WDA,Sběrnice pro nízké napětí,objekt pro vedení nízkého napětí ve sběrnici,"závěs pro vedení nízkého napětí, kabelový žlab",Low voltage busbar,low voltage electric energy guiding object by a busbar,,,,,,,,,,sběrnice pro nízké napětí
,,WDB,Kabel nízkého napětí,objekt pro vedení nízkého napětí izolovaným vedením,"elektrický kabel, elektrické vedení, kabel, distribuční kabel",Low voltage cable,low voltage electric energy guiding object by a cable,,,,,,,,,,kabel nízkého napětí
,,WDC,Otevřené vedení nízkého napětí,objekt pro vedení nízkého napětí neizolovaným vedením,otevřené vedení nízkého napětí,Low voltage wire,low voltage electric energy guiding object by a wire,,,,,,,,,,otevřené vedení nízkého napětí
,,WDD,Průchodka pro nízké napětí,"objekt pro vedení nízkého napětí přes uzavřený prostor, zeď nebo bariéru",průchodka pro nízké napětí,Low voltage bushing,"low voltage electric energy guiding object through an enclosure, wall or barrier",,,,,,,,,,průchodka pro nízké napětí
,WE?,,Objekt pro vedení referenčního potenciálu,vodící objekt referenčního potenciálu,,Reference potential guiding object,guiding object of a reference potential,,,,,,,,,,Objekt pro vedení referenčního potenciálu
,,WEA,Zemnící pásek,objekt pro vedení referenčního potenciálu do země sběrnicí,zemnící pásek,Earthing rail,reference potential guiding object of earth by a busbar,,,,,,,,,,zemnící pásek
,,WEB,Zemnící vodič,objekt pro vedení referenčního potenciálu do země vedením,zemnící vodič,Earthing cable,reference potential guiding object of earth by a cable,,,,,,,,,,zemnící vodič
,,WEC,Referenční pásek,objekt pro vedení referenčního potenciálu sběrnicí,referenční pásek,Equipotential bonding rail,reference potential guiding object by a busbar,,,,,,,,,,referenční pásek
,,WED,Referenční vodič,objekt pro vedení referenčního potenciálu vedením,referenční vodič,Equipotential bonding cable,reference potential guiding object by a cable,,,,,,,,,,referenční vodič
,WG?,,Objekt pro vedení elektrického signálu,vodicí objekt pro elektrické signály,,Electric signal guiding object,guiding object for electric signals,,,,,,,,,,Objekt pro vedení elektrického signálu
,,WGA,Ovládací kabel,objekt pro vedení elektrického signálu za účelem kontroly a měření,"kabel požárního hlášení, řídící kabel, ovládací kabel",Control cable,electric signal guiding object for controlling and measuring,,,,,,,,,,ovládací kabel
,,WGB,Datový kabel,objekt pro vedení elektrického signálu za účelem přenosu dat,"sběrnicový kabel (BUS kabel), datový kabel, signální kabel, KNX kabel",Data cable,electric signal guiding object for data transmission,,,,,,,,,,datový kabel
,,WGC,Datová průchodka,objekt pro vedení elektrického signálu přes uzavřený prostor nebo zeď,datová průchodka,Electric signal bushing,electric signal guiding object through an enclosure or wall,,,,,,,,,,datová průchodka
,WH?,,Objekt pro vedení světla,vodící objekt pro světlo,,Light guiding object,guiding object for light,,,,,,,,,,Objekt pro vedení světla
,,WHA,Optický kabel,objekt pro vedení světla za účelem přenosu signálu,optický kabel,Fibre optical cable,light guiding object for signal transmission,,,,,,,,,,optický kabel
,,WHB,Optický světelný kabel,objekt pro vedení světla za účelem přenosu světla,optické vlákno,Optical light fibre,light guiding object for light transmission,,,,,,,,,,optický světelný kabel
,,WHC,Čočka,objekt pro vedení světla s určitým lomením světla,čočka,Lens,light guiding object for defined light refraction,,,,,,,,,,čočka
,,WHD,Zrcadlo,objekt pro vedení světla s určitým odrazem světla,zrcadlo,Mirror,light guiding object for defined light reflexion,,,,,,,,,,zrcadlo
,WJ?,,Objekt pro vedení zvuku,vodící objekt pro zvuk,,Sound guiding object,guiding object for sound,,,,,,,,,,Objekt pro vedení zvuku
,,WJA,Reflektor zvuku,objekt pro vedení zvuku pomocí odrazu,akustická deska,Sound reflector,sound guiding object by reflection,,,,,,,,,,reflektor zvuku
,WL?,,Objekt pro vedení pevné látky,vodící objekt pro pevné látky,,Solid matter guiding object,guiding object of solid matter in open enclosure,,,,,,,,,,Objekt pro vedení pevné látky
,,WLA,Válečkový dopravník,objekt pro vedení pevné látky přes válečky,válečkový dopravník,Roller table,solid matter guiding object by rolling,,,,,,,,,,válečkový dopravník
,,WLB,Skluzavka,objekt pro vedení pevné látky přes nakloněnou rovinu,skluzavka,Chute,solid matter guiding object by sliding,,,,,,,,,,skluzavka
,WM?,,Objekt otevřeného vedení,vodící objekt pro tekutiny v otevřeném vedení,,Open enclosure guiding object,guiding object of fluid flow in open enclosure,,,,,,,,,,Objekt otevřeného vedení
,,WMA,Drenážní vrstva,objekt otevřeného vedení ve vrstvě,"drenážní koberec, drenážní deska, zasakovací vrstva",Drainage layer,open enclosure guiding object in a layer,,,,,,,,,,drenážní vrstva
,,WMB,Žlab,objekt otevřeného vedení kapaliny ve žlabu,"žlab, odvodňovací příkop, podlahový žlab, odtokový žlab, okap",Gutter,open enclosure guiding object for liquid in open conduit,,,,,,,,,,žlab
,,WMC,Lemování,objekt otevřeného vedení kapaliny na otevřené ploše,"okení parapet, oplechování",Drain liquid flashing,open enclosure guiding object for liquid with an open surface,,,,,,,,,,lemování
,,WMD,Okap,objekt otevřeného vedení kapaliny přes převis,okapový plech,Drip nose,open enclosure guiding object for liquid by projection,,,,,,,,,,okap
,,WME,Žlábek,objekt otevřeného vedení kapalin do žlabu přes profil,žlábek,Gutter drip,open enclosure guiding object for liquid by liquid-draining profile,,,,,,,,,,žlábek
,,WMF,Drenážní trubka,objekt otevřeného vedení preforovanou trubkou,"drenážní trubka, vsakovací trubka, odvzdušňovací trubky",Drainpipe,open enclosure guiding object by perforated pipe,,,,,,,,,,drenážní trubka
,,WMG,Vsakovací šachta,objekt otevřeného vedení otevřenou šachtou,"odvětrávací šachta, zasakovací šachta",Infiltration chamber,open enclosure guiding object in a chamber,,,,,,,,,,vsakovací šachta
,WP?,,Objekt uzavřeného vedení,vodicí objekt proudění hmoty v uzavřeném prostoru,,Closed enclosure guiding object,guiding object of matter flow in closed enclosure,,,,,,,,,,Objekt uzavřeného vedení
,,WPA,Trubka,objekt uzavřeného vedení v kruhovém pevném tvaru,"kanalizační potrubí, vláknité trubky, odtokové potrubí, servisní vedení, propustek, vzduchovod ",Pipe,closed enclosure guiding object in a circular rigid form,,,,,,,,,,trubka
,,WPB,Roura,objekt uzavřeného vedení v nekruhovém pevném tvaru,"spalinovod, výfukové potrubí, vzduchovod, komín",Duct,closed enclosure guiding object in a non-circular rigid form,,,,,,,,,,roura
,,WPC,Hadice,objekt uzavřeného vedení ve flexibilním tvaru,"hadice na vzduch, hadice na vodu, ventilační hadice, přepadová trubka",Hose,closed enclosure guiding object in a flexible form,,,,,,,,,,hadice
,WQ?,,Mechanický objekt pro vedení energie,vodící objekt pro mechanickou energii,,Mechanical energy guiding object,guiding object of mechanical energy,,,,,,,,,,Mechanický objekt pro vedení energie
,,WQA,Hnací hřídel,mechanický objekt pro vedení energie pomocí ramene,hnací hřídel,Drive axle,mechanical energy guiding object by a shaft,,,,,,,,,,hnací hřídel
,,WQB,Řemen,mechanický objekt pro vedení energie pomocí řemenu,"klínový řemen, ozubený řemen, lano, ocelový pás, ocelové lano",Drive belt,mechanical energy guiding object by a belt,,,,,,,,,,řemen
,,WQC,Řetěz,mechanický objekt pro vedení energie pomocí řetězu,řetěz,Drive chain,mechanical energy guiding object by a chain,,,,,,,,,,řetěz
,,WQD,Spojka,mechanický objekt pro vedení energie pomocí spojky,spojka,Drive link,mechanical energy guiding object by a linkage,,,,,,,,,,spojka
,,WQE,Kolo,mechanický objekt pro vedení energie pomocí kola,"kladka, řetězové kolo, ozubené kolo, lanový kotouč, řemenice",Wheel,mechanical energy guiding object by a wheel,,,,,,,,,,kolo
,,WQF,Ozubená tyč,mechanický objekt pro vedení energie pomocí ozubené tyče,ozubená tyč,Toothed bar,mechanical energy guiding object by a toothed bar,,,,,,,,,,ozubená tyč
,,WQG,Hydraulická hadice,mechanický objekt pro vedení energie pomocí spojení tekutinou,"hydraulická hadice, tlakovzdušná hadice",Hydraulic hose,mechanical energy guiding object by a fluid link,,,,,,,,,,hydraulická hadice
,WR?,,Kolejový objekt,vodící objekt pro objekty na kolejích,,Rail object,guiding object for track bound objects,,,,,,,,,,Kolejový objekt
,,WRA,Koleje,kolejový objekt poskytující vedenou cestu,"přídržnice, pojížděná hrana, vedoucí hrana, kluzná kolejnice, žlábkové kolejnice",Track,rail object providing a directed path,,,,,,,,,,koleje
,,WRB,Kolejové křížení,kolejový objekt pro křížení,kolejové křížení,Track crossing,rail object providing a crossing,,,,,,,,,,kolejové křížení
,WV?,,Objekt pro vedení tepelné energie,vodicí objekt pro tepelnou energii,,Thermal energy guiding object,guiding object for thermal energy,,,,,,,,,,Objekt pro vedení tepelné energie
,,WVA,Teplonosná hmota,objekt pro vedení tepelné energie pomocí pevné hmoty,parafín,Thermal conductor,thermal energy guiding object by a solid mass,,,,,,,,,,teplonosná hmota
,,WVB,Teplonosné médium,objekt pro vedení tepelné energie pomocí statické kapaliny,"olej, voda",Thermal paste,thermal energy guiding object by a static fluid mass,,,,,,,,,,teplonosné médium
,WZ?,,Objekt vedoucí více typů toků,vodící objekt pro více typů toku,,Multiple flow guiding object,guiding object with multiple kinds of flows,,,,,,,,,,Objekt vedoucí více typů toků
,,WZA,Hybridní kabel,"objekt vedoucí více typů toků pro elektrickou energii, elektrické signály, optické signály, mechanickou energii a/nebo tekutinu",hybridní kabel,Umbilical cable,"multiple flow guiding object of electrical energy, mechanical energy, electrical signal, optical signals and/or fluid",,,,,,,,,,hybridní kabel
X??,,,Propojující objekt,Objekt pro propojení objektu,,Interfacing object,object for interfacing an object,,,,,,,,,,Propojující objekt
,XB?,,Přípojný objekt pro vysoké napětí,propojující objekt pro vysoké napětí,,High voltage connecting object,interfacing object for high voltage electric power,,,,,,,,,,Přípojný objekt pro vysoké napětí
,,XBA,Svorkovnice pro vysoké napětí,přípojný objekt pro vysoké napětí pro jedno připojení,svorkovnice pro vysoké napětí,High voltage terminal,high voltage connecting object for a single connection,,,,,,,,,,svorkovnice pro vysoké napětí
,,XBB,Spojení pro vysoké napětí,přípojný objekt pro vysoké napětí pro několik vidlicových připojení,spojení pro vysoké napětí,High voltage socket,high voltage connecting object for pluggable connections,,,,,,,,,,spojení pro vysoké napětí
,,XBC,Rozvodnice pro vysoké napětí,přípojný objekt pro vysoké napětí pro několik pevných připojení,rozvodnice pro vysoké napětí,High voltage terminal box,high voltage connecting object for multiple fixed connections,,,,,,,,,,rozvodnice pro vysoké napětí
,XD?,,Přípojný objekt pro nízké napětí,propojující objekt pro nízké napětí,,Low voltage connecting object,interfacing object for low voltage electric power,,,,,,,,,,Přípojný objekt pro nízké napětí
,,XDA,Elektrické spoje,přípojný objekt pro nízké napětí pro jedno pevné připojení,"napájecí terminál, stožárová svorkovnice",Electric terminal,low voltage connecting object for a single connection,,,,,,,,,,elektrické spoje
,,XDB,Zásuvka,přípojný objekt pro nízké napětí pro vidlicové připojení,"nabíjecí box, podlahová zásuvka, zásuvka na osvětlení, nabíjecí stanice",Low voltage power socket,low voltage connecting object for pluggable connections,,,,,,,,,,zásuvka
,,XDC,Rozvodnice,přípojný objekt pro nízké napětí pro několik pevných připojení,"rozvodnice, rozvodný blok",Terminal box,low voltage connecting object for multiple fixed connections,,,,,,,,,,rozvodnice
,,XDD,Elektrické zapojení,přípojný objekt pro nízké napětí pro pevné připojení jednoho flexibilního kabelu pro elektrické přístroje,"přípojková skříň, pevné zapojení, nástěná skříň",Power outlet,low voltage connecting object for fixed connection of a flexible cable for a current-using equipment,,,,,,,,,,elektrické zapojení
